Entity,Year,Country code,Total population (Gapminder),Life Expectancy (at birth) World Bank data,Health Expenditure and Financing (per capita)
Solomon Islands,1951,SLB,107978,,
Solomon Islands,1952,SLB,109424,,
Solomon Islands,1953,SLB,110989,,
Solomon Islands,1954,SLB,112677,,
Solomon Islands,1955,SLB,114495,,
Solomon Islands,1956,SLB,116446,,
Solomon Islands,1957,SLB,118537,,
Solomon Islands,1958,SLB,120775,,
Solomon Islands,1959,SLB,123166,,
Solomon Islands,1960,SLB,126363,49.38170732,
Solomon Islands,1961,SLB,129642,49.88170732,
Solomon Islands,1962,SLB,133007,50.38170732,
Solomon Islands,1963,SLB,136459,50.88170732,
Solomon Islands,1964,SLB,140000,51.38170732,
Solomon Islands,1965,SLB,143000,51.88170732,
Solomon Islands,1966,SLB,147000,52.38170732,
Solomon Islands,1967,SLB,151000,52.88170732,
Solomon Islands,1968,SLB,154000,53.38170732,
Solomon Islands,1969,SLB,158000,53.88170732,
Solomon Islands,1970,SLB,160256,54.38770732,
Solomon Islands,1971,SLB,166067,54.90668293,
Solomon Islands,1972,SLB,172319,55.43863415,
Solomon Islands,1973,SLB,178926,55.97709756,
Solomon Islands,1974,SLB,185758,56.51056098,
Solomon Islands,1975,SLB,192719,57.03053659,
Solomon Islands,1976,SLB,199775,57.52902439,
Solomon Islands,1977,SLB,206940,57.98956098,
Solomon Islands,1978,SLB,214224,58.38965854,
Solomon Islands,1979,SLB,221651,58.70736585,
Solomon Islands,1980,SLB,229235,58.89073171,
Solomon Islands,1981,SLB,236984,58.88336585,
Solomon Islands,1982,SLB,244877,58.6787561,
Solomon Islands,1983,SLB,252860,58.30139024,
Solomon Islands,1984,SLB,260869,57.79468293,
Solomon Islands,1985,SLB,268862,57.24504878,
Solomon Islands,1986,SLB,276815,56.75385366,
Solomon Islands,1987,SLB,284761,56.41097561,
Solomon Islands,1988,SLB,292787,56.27729268,
Solomon Islands,1989,SLB,301012,56.37773171,
Solomon Islands,1990,SLB,309527,56.7047561,
Solomon Islands,1991,SLB,318371,57.21385366,
Solomon Islands,1992,SLB,327529,57.82112195,
Solomon Islands,1993,SLB,336960,58.45458537,
Solomon Islands,1994,SLB,346599,59.08373171,
Solomon Islands,1995,SLB,356404,59.69595122,
Solomon Islands,1996,SLB,366363,60.29658537,
Solomon Islands,1997,SLB,376511,60.90860976,
Solomon Islands,1998,SLB,386906,61.54363415,
Solomon Islands,1999,SLB,397627,62.19087805,
Solomon Islands,2000,SLB,408732,62.83673171,
Solomon Islands,2001,SLB,420232,63.46560976,
Solomon Islands,2002,SLB,432107,64.06236585,
Solomon Islands,2003,SLB,444344,64.61409756,
Solomon Islands,2004,SLB,456919,65.11287805,
Solomon Islands,2005,SLB,469805,65.5534878,
Solomon Islands,2006,SLB,483000,65.93512195,
Solomon Islands,2007,SLB,496490,66.26780488,
Solomon Islands,2008,SLB,510221,66.56221951,
Solomon Islands,2009,SLB,524125,66.82568293,
Solomon Islands,2010,SLB,538148,67.06665854,
Solomon Islands,2011,SLB,552267,67.29221951,
Solomon Islands,2012,SLB,566481,67.50707317,
Solomon Islands,2013,SLB,580791,67.71690244,
Somalia,1700,SOM,950000,,
Somalia,1800,SOM,991488,,
Somalia,1820,SOM,1000000,,
Somalia,1950,SOM,2264081,,
Somalia,1951,SOM,2313526,,
Somalia,1952,SOM,2363736,,
Somalia,1953,SOM,2415015,,
Somalia,1954,SOM,2467617,,
Somalia,1955,SOM,2521750,,
Somalia,1956,SOM,2577566,,
Somalia,1957,SOM,2635172,,
Somalia,1958,SOM,2694628,,
Somalia,1959,SOM,2755972,,
Somalia,1960,SOM,2819246,36.96587805,
Somalia,1961,SOM,2884550,37.36229268,
Somalia,1962,SOM,2952068,37.76121951,
Somalia,1963,SOM,3022091,38.16217073,
Somalia,1964,SOM,3094969,38.56512195,
Somalia,1965,SOM,3170982,38.96909756,
Somalia,1966,SOM,3254907,39.37207317,
Somalia,1967,SOM,3347825,39.77253659,
Somalia,1968,SOM,3442418,40.1685122,
Somalia,1969,SOM,3528415,40.56046341,
Somalia,1970,SOM,3601206,40.94792683,
Somalia,1971,SOM,3646798,41.33287805,
Somalia,1972,SOM,3673532,41.71685366,
Somalia,1973,SOM,3725116,42.09985366,
Somalia,1974,SOM,3860931,42.48185366,
Somalia,1975,SOM,4117971,42.86336585,
Somalia,1976,SOM,4521026,43.24687805,
Somalia,1977,SOM,5042594,43.62990244,
Somalia,1978,SOM,5603598,44.00839024,
Somalia,1979,SOM,6093765,44.37739024,
Somalia,1980,SOM,6435589,44.73536585,
Somalia,1981,SOM,6597719,45.08285366,
Somalia,1982,SOM,6608106,45.41434146,
Somalia,1983,SOM,6521168,45.71934146,
Somalia,1984,SOM,6419685,45.98436585,
Somalia,1985,SOM,6363791,46.16790244,
Somalia,1986,SOM,6372348,46.21997561,
Somalia,1987,SOM,6426592,46.13156098,
Somalia,1988,SOM,6504572,45.92517073,
Somalia,1989,SOM,6570210,45.64626829,
Somalia,1990,SOM,6599249,45.38934146,
Somalia,1991,SOM,6585079,45.27087805,
Somalia,1992,SOM,6543380,45.37231707,
Somalia,1993,SOM,6498410,45.73321951,
Somalia,1994,SOM,6484228,46.34804878,
Somalia,1995,SOM,6524697,47.16182927,
Somalia,1996,SOM,6628554,48.07760976,
Somalia,1997,SOM,6786636,48.97643902,
Somalia,1998,SOM,6982940,49.76382927,
Somalia,1999,SOM,7193120,50.40126829,
Somalia,2000,SOM,7399033,50.87826829,
Somalia,2001,SOM,7596920,51.22280488,
Somalia,2002,SOM,7791254,51.50185366,
Somalia,2003,SOM,7981955,51.77190244,
Somalia,2004,SOM,8170899,52.05290244,
Somalia,2005,SOM,8359859,52.35585366,
Somalia,2006,SOM,8547497,52.68278049,
Somalia,2007,SOM,8733493,53.01865854,
Somalia,2008,SOM,8922260,53.3545122,
Somalia,2009,SOM,9119848,53.68934146,
Somalia,2010,SOM,9330872,54.02365854,
Somalia,2011,SOM,9556873,54.35795122,
Somalia,2012,SOM,9797445,54.6912439,
Somalia,2013,SOM,10052842,55.0245122,
South Africa,1700,ZAF,1000000,,
South Africa,1800,ZAF,1440820,,
South Africa,1820,ZAF,1550000,,
South Africa,1870,ZAF,2547000,,
South Africa,1913,ZAF,6153000,,
South Africa,1950,ZAF,13683162,,
South Africa,1951,ZAF,13993912,,
South Africa,1952,ZAF,14322458,,
South Africa,1953,ZAF,14665211,,
South Africa,1954,ZAF,15019719,,
South Africa,1955,ZAF,15384665,,
South Africa,1956,ZAF,15759932,,
South Africa,1957,ZAF,16146536,,
South Africa,1958,ZAF,16546450,,
South Africa,1959,ZAF,16962304,,
South Africa,1960,ZAF,17396477,49.03629268,
South Africa,1961,ZAF,17850139,49.42980488,
South Africa,1962,ZAF,18322409,49.81329268,
South Africa,1963,ZAF,18809986,50.1957561,
South Africa,1964,ZAF,19308185,50.5817561,
South Africa,1965,ZAF,19813932,50.97182927,
South Africa,1966,ZAF,20325179,51.36302439,
South Africa,1967,ZAF,20843695,51.74941463,
South Africa,1968,ZAF,21374801,52.126,
South Africa,1969,ZAF,21926000,52.49326829,
South Africa,1970,ZAF,22502306,52.85068293,
South Africa,1971,ZAF,23106584,53.19614634,
South Africa,1972,ZAF,23736249,53.53363415,
South Africa,1973,ZAF,24384286,53.87056098,
South Africa,1974,ZAF,25040691,54.21341463,
South Africa,1975,ZAF,25698624,54.57670732,
South Africa,1976,ZAF,26353940,54.97446341,
South Africa,1977,ZAF,27009603,55.4122439,
South Africa,1978,ZAF,27674353,55.89260976,
South Africa,1979,ZAF,28360792,56.41404878,
South Africa,1980,ZAF,29077186,56.97307317,
South Africa,1981,ZAF,29828924,57.56263415,
South Africa,1982,ZAF,30611185,58.16719512,
South Africa,1983,ZAF,31409842,58.76878049,
South Africa,1984,ZAF,32204995,59.35243902,
South Africa,1985,ZAF,32983394,59.91217073,
South Africa,1986,ZAF,33734360,60.4495122,
South Africa,1987,ZAF,34464223,60.95802439,
South Africa,1988,ZAF,35196881,61.42380488,
South Africa,1989,ZAF,35966236,61.82043902,
South Africa,1990,ZAF,36793907,62.12007317,
South Africa,1991,ZAF,37690924,62.29480488,
South Africa,1992,ZAF,38641823,62.32517073,
South Africa,1993,ZAF,39609488,62.19373171,
South Africa,1994,ZAF,40542036,61.88797561,
South Africa,1995,ZAF,41402400,61.37002439,
South Africa,1996,ZAF,42175740,60.60546341,
South Africa,1997,ZAF,42873355,59.61319512,
South Africa,1998,ZAF,43516225,58.44302439,
South Africa,1999,ZAF,44137342,57.15668293,
South Africa,2000,ZAF,44760380,55.83687805,
South Africa,2001,ZAF,45389577,54.57080488,
South Africa,2002,ZAF,46015405,53.44119512,
South Africa,2003,ZAF,46631364,52.5237561,
South Africa,2004,ZAF,47226670,51.8737561,
South Africa,2005,ZAF,47792787,51.55734146,
South Africa,2006,ZAF,48330914,51.61370732,
South Africa,2007,ZAF,48842462,51.9965122,
South Africa,2008,ZAF,49319363,52.63602439,
South Africa,2009,ZAF,49751503,53.46709756,
South Africa,2010,ZAF,50132817,54.3907561,
South Africa,2011,ZAF,50459978,55.29565854,
South Africa,2012,ZAF,50738255,56.09831707,
South Africa,2013,ZAF,50981076,56.73658537,
South Asia,1960,,,42.36309004,
South Asia,1961,,,43.08646283,
South Asia,1962,,,43.8168212,
South Asia,1963,,,44.54876057,
South Asia,1964,,,45.28401344,
South Asia,1965,,,46.00254074,
South Asia,1966,,,46.69047486,
South Asia,1967,,,47.33776659,
South Asia,1968,,,47.94415436,
South Asia,1969,,,48.51502092,
South Asia,1970,,,49.07335777,
South Asia,1971,,,49.64740947,
South Asia,1972,,,50.26131288,
South Asia,1973,,,50.92516695,
South Asia,1974,,,51.63036093,
South Asia,1975,,,52.35908488,
South Asia,1976,,,53.08175716,
South Asia,1977,,,53.76669262,
South Asia,1978,,,54.39204365,
South Asia,1979,,,54.9492029,
South Asia,1980,,,55.43679974,
South Asia,1981,,,55.85962357,
South Asia,1982,,,56.24574446,
South Asia,1983,,,56.60896337,
South Asia,1984,,,56.95910208,
South Asia,1985,,,57.30149239,
South Asia,1986,,,57.63844271,
South Asia,1987,,,57.9671553,
South Asia,1988,,,58.28740427,
South Asia,1989,,,58.60365132,
South Asia,1990,,,58.92121705,
South Asia,1991,,,59.24588563,
South Asia,1992,,,59.57890396,
South Asia,1993,,,59.92434343,
South Asia,1994,,,60.28447944,
South Asia,1995,,,60.65942123,
South Asia,1996,,,61.04801687,
South Asia,1997,,,61.44603255,
South Asia,1998,,,61.84876783,
South Asia,1999,,,62.25233804,
South Asia,2000,,,62.65149079,
South Asia,2001,,,63.04414707,
South Asia,2002,,,63.4332954,
South Asia,2003,,,63.81661145,
South Asia,2004,,,64.19013592,
South Asia,2005,,,64.55057427,
South Asia,2006,,,64.89572445,
South Asia,2007,,,65.22420495,
South Asia,2008,,,65.53698331,
South Asia,2009,,,65.8340014,
South Asia,2010,,,66.1159043,
South Asia,2011,,,66.38451738,
South Asia,2012,,,66.63960528,
South Asia,2013,,,66.891388,
South Korea,1800,KOR,9395000,,
South Korea,1820,KOR,9395000,,
South Korea,1850,KOR,9545000,,
South Korea,1870,KOR,9753000,,
South Korea,1890,KOR,9848000,,
South Korea,1900,KOR,9896000,,
South Korea,1910,KOR,10096000,,
South Korea,1911,KOR,10258000,,
South Korea,1912,KOR,10422000,,
South Korea,1913,KOR,10589000,,
South Korea,1914,KOR,10764000,,
South Korea,1915,KOR,10911000,,
South Korea,1916,KOR,11086000,,
South Korea,1917,KOR,11263000,,
South Korea,1918,KOR,11443000,,
South Korea,1919,KOR,11627000,,
South Korea,1920,KOR,11804000,,
South Korea,1921,KOR,12040000,,
South Korea,1922,KOR,12281000,,
South Korea,1923,KOR,12526000,,
South Korea,1924,KOR,12777000,,
South Korea,1925,KOR,13005000,,
South Korea,1926,KOR,13179000,,
South Korea,1927,KOR,13356000,,
South Korea,1928,KOR,13535000,,
South Korea,1929,KOR,13716000,,
South Korea,1930,KOR,13900000,,
South Korea,1931,KOR,14117000,,
South Korea,1932,KOR,14338000,,
South Korea,1933,KOR,14562000,,
South Korea,1934,KOR,14789000,,
South Korea,1935,KOR,15020000,,
South Korea,1936,KOR,15139000,,
South Korea,1937,KOR,15260000,,
South Korea,1938,KOR,15381000,,
South Korea,1939,KOR,15504000,,
South Korea,1940,KOR,15627000,,
South Korea,1941,KOR,15859000,,
South Korea,1942,KOR,16094000,,
South Korea,1943,KOR,16332000,,
South Korea,1944,KOR,16574000,,
South Korea,1945,KOR,16881440,,
South Korea,1946,KOR,18249518,,
South Korea,1947,KOR,18736637,,
South Korea,1948,KOR,18869487,,
South Korea,1949,KOR,19040026,,
South Korea,1950,KOR,19211386,,
South Korea,1951,KOR,19304677,,
South Korea,1952,KOR,19566709,,
South Korea,1953,KOR,19978822,,
South Korea,1954,KOR,20520266,,
South Korea,1955,KOR,21168216,,
South Korea,1956,KOR,21897498,,
South Korea,1957,KOR,22680855,,
South Korea,1958,KOR,23489746,,
South Korea,1959,KOR,24295670,,
South Korea,1960,KOR,25074152,53.00131707,
South Korea,1961,KOR,25808981,53.7362439,
South Korea,1962,KOR,26495936,54.48409756,
South Korea,1963,KOR,27144368,55.24590244,
South Korea,1964,KOR,27772698,56.02163415,
South Korea,1965,KOR,28395140,56.8212439,
South Korea,1966,KOR,29009251,57.65770732,
South Korea,1967,KOR,29610399,58.53002439,
South Korea,1968,KOR,30208614,59.42768293,
South Korea,1969,KOR,30816726,60.33173171,
South Korea,1970,KOR,31443029,62.03585366,
South Korea,1971,KOR,32094421,62.44365854,
South Korea,1972,KOR,32766592,62.84146341,
South Korea,1973,KOR,33442949,63.2295122,
South Korea,1974,KOR,34099932,63.59756098,
South Korea,1975,KOR,34721507,63.95585366,
South Korea,1976,KOR,35299344,64.30414634,
South Korea,1977,KOR,35840876,64.64756098,
South Korea,1978,KOR,36364813,64.97609756,
South Korea,1979,KOR,36898192,65.29463415,
South Korea,1980,KOR,37459530,65.80926829,
South Korea,1981,KOR,38054603,66.30926829,
South Korea,1982,KOR,38674216,66.78414634,
South Korea,1983,KOR,39303579,67.23926829,
South Korea,1984,KOR,39920981,67.90341463,
South Korea,1985,KOR,40509932,68.53292683,
South Korea,1986,KOR,41066824,69.18365854,
South Korea,1987,KOR,41594331,69.80926829,
South Korea,1988,KOR,42089874,70.33926829,
South Korea,1989,KOR,42552039,70.8595122,
South Korea,1990,KOR,42980365,71.2997561,
South Korea,1991,KOR,43372546,71.7302439,
South Korea,1992,KOR,43729283,72.2004878,
South Korea,1993,KOR,44057249,72.68195122,
South Korea,1994,KOR,44365820,73.04317073,
South Korea,1995,KOR,44662143,73.39439024,
South Korea,1996,KOR,44949627,73.83121951,
South Korea,1997,KOR,45227776,74.24780488,
South Korea,1998,KOR,45495222,74.6802439,
South Korea,1999,KOR,45749004,75.37341463,
South Korea,2000,KOR,45987624,75.83536585,
South Korea,2001,KOR,46210554,76.34195122,
South Korea,2002,KOR,46420867,76.83902439,
South Korea,2003,KOR,46624837,77.2502439,
South Korea,2004,KOR,46830699,77.84658537,
South Korea,2005,KOR,47044126,78.43268293,
South Korea,2006,KOR,47267733,78.96926829,
South Korea,2007,KOR,47499360,79.3495122,
South Korea,2008,KOR,47733951,79.83268293,
South Korea,2009,KOR,47963923,80.29731707,
South Korea,2010,KOR,48183584,80.55121951,
South Korea,2011,KOR,48391343,80.96707317,
South Korea,2012,KOR,48588326,81.21341463,
South Korea,2013,KOR,48774767,81.4597561,
South Sudan,1700,SSD,900216,,
South Sudan,1800,SSD,1027378,,
South Sudan,1820,SSD,1054890,,
South Sudan,1950,SSD,1880222,,
South Sudan,1951,SSD,1919582,,
South Sudan,1952,SSD,1961925,,
South Sudan,1953,SSD,2006745,,
South Sudan,1954,SSD,2053619,,
South Sudan,1955,SSD,2102215,,
South Sudan,1956,SSD,2152290,,
South Sudan,1957,SSD,2203691,,
South Sudan,1958,SSD,2256344,,
South Sudan,1959,SSD,2310256,,
South Sudan,1960,SSD,2365478,31.67670732,
South Sudan,1961,SSD,2422089,32.10465854,
South Sudan,1962,SSD,2480164,32.52912195,
South Sudan,1963,SSD,2539771,32.95458537,
South Sudan,1964,SSD,2600994,33.38056098,
South Sudan,1965,SSD,2664019,33.80704878,
South Sudan,1966,SSD,2728851,34.22802439,
South Sudan,1967,SSD,2795865,34.639,
South Sudan,1968,SSD,2866074,35.0374878,
South Sudan,1969,SSD,2940782,35.42346341,
South Sudan,1970,SSD,3020949,35.80390244,
South Sudan,1971,SSD,3107019,36.18782927,
South Sudan,1972,SSD,3198874,36.58119512,
South Sudan,1973,SSD,3296208,36.98153659,
South Sudan,1974,SSD,3398449,37.38534146,
South Sudan,1975,SSD,3505168,37.77365854,
South Sudan,1976,SSD,3615772,38.1225122,
South Sudan,1977,SSD,3730284,38.41943902,
South Sudan,1978,SSD,3849541,38.66292683,
South Sudan,1979,SSD,3974741,38.861,
South Sudan,1980,SSD,4106390,39.03412195,
South Sudan,1981,SSD,4245451,39.2077561,
South Sudan,1982,SSD,4390699,39.41339024,
South Sudan,1983,SSD,4537851,39.6764878,
South Sudan,1984,SSD,4681151,40.01102439,
South Sudan,1985,SSD,4816725,40.42953659,
South Sudan,1986,SSD,4942648,40.93753659,
South Sudan,1987,SSD,5060777,41.51802439,
South Sudan,1988,SSD,5175686,42.15256098,
South Sudan,1989,SSD,5294006,42.82614634,
South Sudan,1990,SSD,5420563,43.52326829,
South Sudan,1991,SSD,5556767,44.22843902,
South Sudan,1992,SSD,5701228,44.92712195,
South Sudan,1993,SSD,5852564,45.60436585,
South Sudan,1994,SSD,6008344,46.24812195,
South Sudan,1995,SSD,6166715,46.84843902,
South Sudan,1996,SSD,6327927,47.39885366,
South Sudan,1997,SSD,6492553,47.90736585,
South Sudan,1998,SSD,6659415,48.3804878,
South Sudan,1999,SSD,6827051,48.82219512,
South Sudan,2000,SSD,6994624,49.2344878,
South Sudan,2001,SSD,7161267,49.61987805,
South Sudan,2002,SSD,7327782,49.98531707,
South Sudan,2003,SSD,7497047,50.3422439,
South Sudan,2004,SSD,7673043,50.70112195,
South Sudan,2005,SSD,7858543,51.07590244,
South Sudan,2006,SSD,8054628,51.48102439,
South Sudan,2007,SSD,8260226,51.92146341,
South Sudan,2008,SSD,8473315,52.39919512,
South Sudan,2009,SSD,8940854,52.91470732,
South Sudan,2010,SSD,9415421,53.465,
South Sudan,2011,SSD,9897118,54.04556098,
South Sudan,2012,SSD,10386101,54.64295122,
South Sudan,2013,SSD,10881979,55.24121951,
Spain,1700,ESP,8770000,,
Spain,1800,ESP,11549294,,
Spain,1820,ESP,12203000,,
Spain,1821,ESP,12284000,,
Spain,1822,ESP,12366000,,
Spain,1823,ESP,12449000,,
Spain,1824,ESP,12532000,,
Spain,1825,ESP,12615000,,
Spain,1826,ESP,12699000,,
Spain,1827,ESP,12784000,,
Spain,1828,ESP,12869000,,
Spain,1829,ESP,12955000,,
Spain,1830,ESP,13041000,,
Spain,1831,ESP,13128000,,
Spain,1832,ESP,13216000,,
Spain,1833,ESP,13304000,,
Spain,1834,ESP,13392000,,
Spain,1835,ESP,13482000,,
Spain,1836,ESP,13571000,,
Spain,1837,ESP,13662000,,
Spain,1838,ESP,13753000,,
Spain,1839,ESP,13845000,,
Spain,1840,ESP,13937000,,
Spain,1841,ESP,14030000,,
Spain,1842,ESP,14123000,,
Spain,1843,ESP,14217000,,
Spain,1844,ESP,14312000,,
Spain,1845,ESP,14407000,,
Spain,1846,ESP,14503000,,
Spain,1847,ESP,14600000,,
Spain,1848,ESP,14697000,,
Spain,1849,ESP,14795000,,
Spain,1850,ESP,14894000,,
Spain,1851,ESP,14974000,,
Spain,1852,ESP,15055000,,
Spain,1853,ESP,15136000,,
Spain,1854,ESP,15217000,,
Spain,1855,ESP,15299000,,
Spain,1856,ESP,15381000,,
Spain,1857,ESP,15455000,,
Spain,1858,ESP,15526000,,
Spain,1859,ESP,15584000,,
Spain,1860,ESP,15642000,,
Spain,1861,ESP,15699000,,
Spain,1862,ESP,15754000,,
Spain,1863,ESP,15809000,,
Spain,1864,ESP,15864000,,
Spain,1865,ESP,15920000,,
Spain,1866,ESP,15976000,,
Spain,1867,ESP,16032000,,
Spain,1868,ESP,16088000,,
Spain,1869,ESP,16144000,,
Spain,1870,ESP,16201000,,
Spain,1871,ESP,16258000,,
Spain,1872,ESP,16315000,,
Spain,1873,ESP,16372000,,
Spain,1874,ESP,16429000,,
Spain,1875,ESP,16487000,,
Spain,1876,ESP,16545000,,
Spain,1877,ESP,16603000,,
Spain,1878,ESP,16677000,,
Spain,1879,ESP,16768000,,
Spain,1880,ESP,16859000,,
Spain,1881,ESP,16951000,,
Spain,1882,ESP,17043000,,
Spain,1883,ESP,17136000,,
Spain,1884,ESP,17230000,,
Spain,1885,ESP,17323000,,
Spain,1886,ESP,17418000,,
Spain,1887,ESP,17513000,,
Spain,1888,ESP,17600000,,
Spain,1889,ESP,17678000,,
Spain,1890,ESP,17757000,,
Spain,1891,ESP,17836000,,
Spain,1892,ESP,17916000,,
Spain,1893,ESP,17996000,,
Spain,1894,ESP,18076000,,
Spain,1895,ESP,18157000,,
Spain,1896,ESP,18238000,,
Spain,1897,ESP,18320000,,
Spain,1898,ESP,18402000,,
Spain,1899,ESP,18484000,,
Spain,1900,ESP,18566000,,
Spain,1901,ESP,18659000,,
Spain,1902,ESP,18788000,,
Spain,1903,ESP,18919000,,
Spain,1904,ESP,19050000,,
Spain,1905,ESP,19133000,,
Spain,1906,ESP,19316000,,
Spain,1907,ESP,19450000,,
Spain,1908,ESP,19585000,,
Spain,1909,ESP,19721000,,
Spain,1910,ESP,19858000,,
Spain,1911,ESP,19994000,,
Spain,1912,ESP,20128000,,
Spain,1913,ESP,20263000,,
Spain,1914,ESP,20398000,,
Spain,1915,ESP,20535000,,
Spain,1916,ESP,20673000,,
Spain,1917,ESP,20811000,,
Spain,1918,ESP,20950000,,
Spain,1919,ESP,21091000,,
Spain,1920,ESP,21232000,,
Spain,1921,ESP,21411000,,
Spain,1922,ESP,21628000,,
Spain,1923,ESP,21847000,,
Spain,1924,ESP,22069000,,
Spain,1925,ESP,22292000,,
Spain,1926,ESP,22518000,,
Spain,1927,ESP,22747000,,
Spain,1928,ESP,22977000,,
Spain,1929,ESP,23210000,,
Spain,1930,ESP,23445000,,
Spain,1931,ESP,23675000,,
Spain,1932,ESP,23897000,,
Spain,1933,ESP,24122000,,
Spain,1934,ESP,24349000,,
Spain,1935,ESP,24579000,,
Spain,1936,ESP,24810000,,
Spain,1937,ESP,25043000,,
Spain,1938,ESP,25279000,,
Spain,1939,ESP,25517000,,
Spain,1940,ESP,25757000,,
Spain,1941,ESP,25979000,,
Spain,1942,ESP,26182000,,
Spain,1943,ESP,26387000,,
Spain,1944,ESP,26594000,,
Spain,1945,ESP,26802000,,
Spain,1946,ESP,27012000,,
Spain,1947,ESP,27223000,,
Spain,1948,ESP,27437000,,
Spain,1949,ESP,27651000,,
Spain,1950,ESP,28069737,,
Spain,1951,ESP,28236442,,
Spain,1952,ESP,28427994,,
Spain,1953,ESP,28637153,,
Spain,1954,ESP,28858741,,
Spain,1955,ESP,29089637,,
Spain,1956,ESP,29328890,,
Spain,1957,ESP,29577608,,
Spain,1958,ESP,29838623,,
Spain,1959,ESP,30115936,,
Spain,1960,ESP,30413044,69.10926829,
Spain,1961,ESP,30731163,69.4804878,
Spain,1962,ESP,31067664,69.51902439,
Spain,1963,ESP,31415410,69.68121951,
Spain,1964,ESP,31764645,70.3997561,
Spain,1965,ESP,32108561,70.80926829,
Spain,1966,ESP,32443113,71.05512195,
Spain,1967,ESP,32770565,71.25292683,
Spain,1968,ESP,33098047,71.53780488,
Spain,1969,ESP,33436107,71.05756098,
Spain,1970,ESP,33791761,72.02731707,448.6712
Spain,1971,ESP,34165661,71.6302439,529.0742
Spain,1972,ESP,34553119,72.81804878,598.3453
Spain,1973,ESP,34949102,72.61073171,625.202
Spain,1974,ESP,35346395,72.9697561,712.0427
Spain,1975,ESP,35738587,73.31878049,737.2338
Spain,1976,ESP,36124485,73.64268293,838.3206
Spain,1977,ESP,36501995,74.13195122,897.2817
